date,close,open,high,low,volume,pct_change
2008年9月12日,"2,077.85","2,071.06","2,102.98","2,066.44",19.20K,0.28%
2008年9月11日,"2,072.13","2,135.45","2,141.99","2,067.25",22.18K,-3.32%
2008年9月10日,"2,143.18","2,124.97","2,181.25","2,099.23",22.06K,0.19%
2008年9月9日,"2,139.14","2,135.22","2,150.99","2,111.40",17.62K,0.59%
2008年9月8日,"2,126.52","2,189.82","2,198.76","2,119.12",22.19K,-2.61%
2008年9月5日,"2,183.43","2,193.04","2,221.09","2,172.94",21.65K,-3.01%
2008年9月4日,"2,251.15","2,238.64","2,270.41","2,216.11",18.99K,0.23%
2008年9月3日,"2,245.96","2,279.60","2,296.03","2,219.56",23.75K,-1.73%
2008年9月2日,"2,285.41","2,292.69","2,309.21","2,268.00",18.44K,-1.03%
2008年9月1日,"2,309.17","2,372.64","2,372.64","2,297.02",21.15K,-3.45%
2008年8月29日,"2,391.64","2,347.40","2,418.05","2,339.52",28.88K,2.39%
2008年8月28日,"2,335.86","2,325.26","2,363.56","2,316.68",20.40K,0.45%
2008年8月27日,"2,325.29","2,322.54","2,367.72","2,291.35",23.86K,-0.27%
2008年8月26日,"2,331.53","2,370.53","2,390.66","2,306.94",23.74K,-2.88%
2008年8月25日,"2,400.55","2,408.03","2,439.91","2,373.76",18.64K,-0.18%
2008年8月22日,"2,404.93","2,421.25","2,437.43","2,362.63",26.30K,-1.60%
2008年8月21日,"2,443.98","2,494.26","2,535.86","2,438.86",37.52K,-3.51%
2008年8月20日,"2,532.94","2,332.39","2,533.30","2,312.18",45.04K,7.85%
2008年8月19日,"2,348.47","2,285.51","2,356.19","2,273.89",19.48K,1.52%
2008年8月18日,"2,313.40","2,451.31","2,452.63","2,312.95",23.62K,-5.48%
2008年8月15日,"2,447.61","2,440.39","2,479.15","2,412.95",20.42K,0.17%
2008年8月14日,"2,443.51","2,429.98","2,461.24","2,410.49",20.16K,-0.05%
2008年8月13日,"2,444.67","2,427.49","2,466.09","2,369.58",27.55K,0.02%
2008年8月12日,"2,444.16","2,431.38","2,474.32","2,413.60",24.19K,-0.51%
2008年8月11日,"2,456.81","2,579.80","2,580.72","2,442.79",32.12K,-5.20%
2008年8月8日,"2,591.46","2,719.38","2,719.38","2,581.81",30.90K,-4.74%
2008年8月7日,"2,720.44","2,717.66","2,747.88","2,683.41",23.37K,-0.05%
2008年8月6日,"2,721.69","2,723.52","2,749.10","2,679.66",27.40K,0.69%
2008年8月5日,"2,703.08","2,780.76","2,792.74","2,695.37",30.47K,-2.53%
2008年8月4日,"2,773.15","2,816.94","2,832.89","2,767.53",22.78K,-2.38%
2008年8月1日,"2,840.79","2,786.12","2,868.68","2,748.76",34.03K,1.27%
2008年7月31日,"2,805.21","2,894.25","2,899.07","2,804.70",27.94K,-2.74%
2008年7月30日,"2,884.38","2,940.02","2,949.94","2,866.03",29.81K,-0.73%
2008年7月29日,"2,905.63","2,921.25","2,921.25","2,881.05",36.04K,-1.87%
2008年7月28日,"2,960.85","2,959.11","2,997.60","2,946.49",39.31K,0.74%
2008年7月25日,"2,939.20","2,939.32","2,967.72","2,916.68",40.57K,-1.28%
2008年7月24日,"2,977.36","2,905.04","2,979.75","2,902.98",48.54K,3.26%
2008年7月23日,"2,883.32","2,923.05","2,941.97","2,879.18",38.82K,-0.74%
2008年7月22日,"2,904.74","2,905.28","2,931.45","2,890.25",38.82K,-0.22%
2008年7月21日,"2,911.05","2,792.83","2,915.29","2,780.28",45.12K,3.40%
2008年7月18日,"2,815.46","2,746.54","2,818.06","2,690.07",40.20K,3.58%
2008年7月17日,"2,718.07","2,790.26","2,812.99","2,705.81",32.69K,-1.00%
2008年7月16日,"2,745.60","2,818.76","2,824.88","2,702.66",39.40K,-3.76%
2008年7月15日,"2,852.98","2,987.06","2,997.67","2,849.20",47.29K,-4.13%
2008年7月14日,"2,975.87","2,927.24","2,996.59","2,917.02",34.58K,0.76%
2008年7月11日,"2,953.50","2,962.86","2,988.20","2,913.87",44.29K,-0.68%
2008年7月10日,"2,973.73","2,970.98","3,056.91","2,950.20",61.65K,-1.37%
2008年7月9日,"3,015.13","2,927.00","3,015.27","2,927.00",69.36K,3.90%
2008年7月8日,"2,901.84","2,900.57","2,939.14","2,841.07",54.25K,0.66%
2008年7月7日,"2,882.76","2,747.61","2,890.99","2,747.61",52.73K,5.14%
2008年7月4日,"2,741.85","2,751.21","2,783.85","2,716.02",37.91K,-0.68%
2008年7月3日,"2,760.61","2,654.48","2,807.68","2,617.26",45.66K,2.26%
2008年7月2日,"2,699.60","2,702.63","2,745.94","2,670.06",27.92K,0.05%
2008年7月1日,"2,698.35","2,799.20","2,809.38","2,690.18",28.85K,-3.35%
2008年6月30日,"2,791.82","2,782.84","2,834.27","2,747.61",25.30K,-0.86%
2008年6月27日,"2,816.02","2,886.18","2,899.84","2,787.25",40.89K,-5.53%
2008年6月26日,"2,980.91","2,964.52","3,010.28","2,922.79",42.60K,0.38%
2008年6月25日,"2,969.54","2,844.92","2,973.17","2,834.95",42.43K,4.12%
2008年6月24日,"2,851.91","2,775.69","2,865.90","2,770.99",31.79K,2.22%
2008年6月23日,"2,789.94","2,798.43","2,845.48","2,771.36",26.63K,-2.10%
2008年6月20日,"2,849.67","2,795.47","2,946.94","2,691.87",51.68K,2.76%
2008年6月19日,"2,773.08","2,967.40","2,967.40","2,768.22",36.32K,-7.29%
2008年6月18日,"2,991.27","2,820.24","3,007.18","2,759.11",42.56K,5.23%
2008年6月17日,"2,842.68","2,950.40","2,977.89","2,820.64",26.46K,-3.71%
2008年6月16日,"2,952.24","2,981.09","3,012.99","2,900.07",26.81K,-0.90%
2008年6月13日,"2,979.12","3,087.34","3,108.99","2,975.66",25.32K,-3.42%
2008年6月12日,"3,084.63","3,123.64","3,148.74","3,022.88",31.45K,-1.77%
2008年6月11日,"3,140.30","3,155.94","3,181.82","3,097.39",29.41K,-2.07%
2008年6月10日,"3,206.56","3,344.45","3,352.32","3,188.80",32.95K,-8.11%
2008年6月6日,"3,489.50","3,519.12","3,532.30","3,470.56",20.94K,-0.64%
2008年6月5日,"3,512.14","3,529.98","3,542.24","3,487.79",23.99K,-0.98%
2008年6月4日,"3,546.92","3,601.06","3,605.06","3,513.64",29.42K,-1.86%
2008年6月3日,"3,614.11","3,624.57","3,641.43","3,585.12",34.74K,-0.32%
2008年6月2日,"3,625.83","3,600.23","3,650.48","3,580.58",28.25K,0.40%
2008年5月30日,"3,611.33","3,585.61","3,620.22","3,552.66",28.59K,0.85%
2008年5月29日,"3,580.87","3,666.20","3,677.02","3,578.73",29.42K,-2.59%
2008年5月28日,"3,676.23","3,583.28","3,698.00","3,561.73",31.04K,2.80%
2008年5月27日,"3,576.20","3,549.99","3,594.66","3,533.47",24.76K,0.48%
2008年5月26日,"3,559.22","3,643.01","3,643.01","3,555.76",28.18K,-3.15%
2008年5月23日,"3,675.15","3,697.89","3,741.06","3,629.01",33.44K,-0.98%
2008年5月22日,"3,711.44","3,732.64","3,783.85","3,704.16",40.74K,-1.89%
2008年5月21日,"3,783.05","3,668.18","3,801.07","3,591.57",43.60K,1.95%
2008年5月20日,"3,710.82","3,911.10","3,946.44","3,698.55",39.70K,-5.19%
2008年5月19日,"3,914.07","3,926.31","3,936.28","3,865.50",29.71K,-0.56%
2008年5月16日,"3,936.12","3,948.03","3,982.22","3,882.89",39.72K,-0.30%
2008年5月15日,"3,948.09","4,006.66","4,038.85","3,948.06",50.77K,-0.70%
2008年5月14日,"3,975.78","3,843.47","3,975.80","3,843.47",50.61K,3.22%
2008年5月13日,"3,851.69","3,786.53","3,923.17","3,778.72",50.34K,-1.36%
2008年5月12日,"3,904.92","3,804.99","3,952.79","3,766.58",45.38K,0.67%
2008年5月9日,"3,878.92","3,960.89","3,973.06","3,806.52",53.66K,-1.18%
2008年5月8日,"3,925.04","3,774.04","3,926.00","3,761.28",44.06K,2.71%
2008年5月7日,"3,821.32","3,986.13","4,042.41","3,821.11",54.46K,-4.73%
2008年5月6日,"4,010.89","4,021.07","4,075.57","3,961.34",58.46K,-1.11%
2008年5月5日,"4,055.78","4,015.21","4,061.47","3,972.56",62.53K,2.44%
2008年4月30日,"3,959.12","3,793.85","3,970.57","3,793.85",69.91K,4.82%
2008年4月29日,"3,776.94","3,704.93","3,797.53","3,702.02",44.54K,1.28%
2008年4月28日,"3,729.15","3,740.95","3,791.77","3,711.18",48.83K,-1.94%
2008年4月25日,"3,803.07","3,781.91","3,915.84","3,737.98",84.81K,0.76%
2008年4月24日,"3,774.50","3,739.32","3,781.48","3,659.73",96.58K,9.29%
2008年4月23日,"3,453.73","3,267.36","3,467.43","3,245.30",44.27K,4.78%
2008年4月22日,"3,296.28","3,207.88","3,301.55","3,122.39",32.54K,0.88%
2008年4月21日,"3,267.55","3,516.43","3,516.43","3,223.89",41.36K,-0.15%
2008年4月18日,"3,272.50","3,356.56","3,390.55","3,248.53",27.89K,-3.37%
2008年4月17日,"3,386.63","3,493.24","3,559.10","3,340.88",29.53K,-3.07%
2008年4月16日,"3,494.02","3,573.66","3,583.81","3,483.18",26.53K,-2.49%
2008年4月15日,"3,583.30","3,513.07","3,583.86","3,417.25",30.66K,1.33%
2008年4月14日,"3,536.33","3,699.14","3,710.79","3,525.18",33.43K,-6.54%
2008年4月11日,"3,783.73","3,794.30","3,825.30","3,755.01",26.33K,0.77%
2008年4月10日,"3,754.72","3,641.66","3,754.72","3,608.32",28.80K,1.81%
2008年4月9日,"3,688.12","3,857.28","3,911.70","3,687.60",39.00K,-5.22%
2008年4月8日,"3,891.06","3,852.01","3,935.33","3,820.10",44.07K,1.18%
2008年4月7日,"3,845.82","3,611.96","3,854.07","3,578.38",40.49K,5.34%
2008年4月3日,"3,650.70","3,518.22","3,665.65","3,457.62",32.99K,2.90%
2008年4月2日,"3,547.98","3,621.39","3,698.53","3,493.18",42.77K,-0.97%
2008年4月1日,"3,582.86","3,776.27","3,815.16","3,566.21",35.30K,-5.48%
2008年3月31日,"3,790.53","3,802.21","3,891.66","3,780.12",29.44K,-3.26%
2008年3月28日,"3,918.16","3,712.98","3,925.86","3,661.38",42.10K,4.51%
2008年3月27日,"3,748.92","3,847.44","3,873.61","3,745.88",32.00K,-4.23%
2008年3月26日,"3,914.37","3,926.86","4,001.55","3,888.02",28.04K,0.22%
2008年3月25日,"3,905.77","3,780.46","3,937.67","3,747.02",32.25K,1.26%
2008年3月24日,"3,857.09","4,086.07","4,103.57","3,857.09",35.84K,-4.48%
2008年3月21日,"4,037.83","3,998.20","4,083.16","3,958.97",42.62K,0.90%
2008年3月20日,"4,001.83","3,833.20","4,044.69","3,658.04",46.21K,2.90%
2008年3月19日,"3,888.86","3,837.60","3,954.47","3,776.30",37.90K,3.32%
2008年3月18日,"3,763.95","3,924.87","3,996.96","3,700.35",34.52K,-5.08%
2008年3月17日,"3,965.28","4,138.88","4,138.88","3,958.29",28.18K,-4.63%
2008年3月14日,"4,157.87","4,179.44","4,212.41","4,092.79",23.43K,-0.98%
2008年3月13日,"4,198.96","4,266.27","4,296.36","4,121.27",34.45K,-2.57%
2008年3月12日,"4,309.65","4,534.81","4,553.34","4,308.35",27.15K,-2.96%
2008年3月11日,"4,441.18","4,393.28","4,441.18","4,315.18",26.28K,0.22%
2008年3月10日,"4,431.59","4,588.73","4,588.77","4,406.23",31.78K,-4.11%
2008年3月7日,"4,621.69","4,641.76","4,693.21","4,597.01",28.69K,-1.35%
2008年3月6日,"4,685.03","4,645.07","4,746.58","4,592.62",44.40K,1.22%
2008年3月5日,"4,628.72","4,650.52","4,689.97","4,519.74",39.42K,-0.91%
2008年3月4日,"4,671.15","4,813.40","4,836.66","4,657.38",45.13K,-2.50%
2008年3月3日,"4,790.74","4,648.73","4,803.90","4,611.70",39.26K,2.49%
2008年2月29日,"4,674.55","4,616.24","4,683.16","4,597.63",23.35K,1.14%
2008年2月28日,"4,622.06","4,651.16","4,670.17","4,582.82",25.40K,-0.38%
2008年2月27日,"4,639.77","4,543.10","4,660.41","4,500.89",29.59K,2.75%
2008年2月26日,"4,515.53","4,637.60","4,668.83","4,394.59",33.28K,-0.09%
2008年2月25日,"4,519.78","4,704.32","4,722.64","4,510.69",33.65K,-3.88%
2008年2月22日,"4,702.24","4,850.88","4,850.88","4,649.81",37.92K,-3.56%
2008年2月21日,"4,876.03","4,878.57","4,924.45","4,796.10",33.40K,-0.67%
2008年2月20日,"4,908.72","5,032.78","5,062.26","4,901.66",39.56K,-2.23%
2008年2月19日,"5,020.75","4,926.84","5,020.75","4,885.69",36.18K,2.23%
2008年2月18日,"4,910.99","4,875.22","4,944.88","4,845.31",30.59K,2.03%
2008年2月15日,"4,813.31","4,846.02","4,846.02","4,742.10",24.26K,-1.37%
2008年2月14日,"4,880.25","4,858.85","4,913.32","4,842.85",19.84K,1.33%
2008年2月13日,"4,816.08","4,858.81","4,883.24","4,785.80",21.48K,-2.15%
2008年2月5日,"4,921.83","4,942.88","4,995.57","4,878.12",32.80K,-0.57%
2008年2月4日,"4,950.12","4,695.55","4,951.25","4,695.55",40.95K,8.27%
2008年2月1日,"4,571.94","4,623.62","4,660.99","4,414.12",35.13K,-1.05%
2008年1月31日,"4,620.40","4,693.61","4,733.70","4,614.28",30.85K,-1.92%
2008年1月30日,"4,710.65","4,817.16","4,858.10","4,606.14",34.10K,-1.08%
2008年1月29日,"4,762.08","4,742.90","4,845.66","4,688.73",29.06K,0.64%
2008年1月28日,"4,731.88","5,038.51","5,038.51","4,711.28",41.43K,-6.81%
2008年1月25日,"5,077.43","5,022.90","5,121.41","4,966.52",47.14K,1.00%
2008年1月24日,"5,027.21","5,034.53","5,079.80","4,926.37",56.61K,1.05%
2008年1月23日,"4,975.11","4,787.17","4,976.27","4,751.50",55.78K,4.65%
2008年1月22日,"4,753.87","5,015.43","5,032.24","4,708.39",60.77K,-7.62%
2008年1月21日,"5,145.73","5,424.64","5,434.35","5,122.46",47.83K,-4.96%
2008年1月18日,"5,414.47","5,358.18","5,419.57","5,307.50",43.91K,0.91%
2008年1月17日,"5,365.62","5,445.80","5,533.65","5,226.64",61.94K,-2.54%
2008年1月16日,"5,505.72","5,642.57","5,642.57","5,498.39",55.77K,-3.35%
2008年1月15日,"5,696.45","5,743.43","5,754.11","5,652.04",50.89K,-0.62%
2008年1月14日,"5,731.76","5,717.52","5,756.92","5,679.29",49.85K,0.57%
2008年1月11日,"5,699.15","5,688.56","5,702.57","5,629.64",56.17K,0.48%
2008年1月10日,"5,672.15","5,631.65","5,707.67","5,602.59",64.23K,1.04%
2008年1月9日,"5,613.76","5,507.12","5,614.68","5,490.31",46.80K,1.55%
2008年1月8日,"5,528.05","5,575.95","5,630.62","5,485.23",64.90K,-0.51%
2008年1月7日,"5,556.59","5,480.44","5,569.15","5,455.50",53.49K,1.33%
2008年1月4日,"5,483.65","5,430.63","5,499.09","5,422.46",51.75K,1.14%
2008年1月3日,"5,422.03","5,381.15","5,422.67","5,315.95",64.65K,0.69%
2008年1月2日,"5,385.10","5,349.76","5,404.93","5,283.45",45.67K,0.88%
2007年12月28日,"5,338.27","5,379.52","5,391.66","5,323.82",45.36K,-0.55%
2007年12月27日,"5,367.53","5,286.98","5,367.53","5,260.10",52.35K,1.95%
2007年12月26日,"5,265.03","5,231.97","5,273.14","5,194.74",41.47K,0.92%
2007年12月25日,"5,216.81","5,217.56","5,244.03","5,180.59",38.97K,0.19%
2007年12月24日,"5,207.13","5,142.16","5,239.22","5,129.60",50.32K,2.06%
2007年12月21日,"5,101.85","5,016.46","5,103.77","5,014.70",37.25K,1.28%
2007年12月20日,"5,037.19","4,968.03","5,048.06","4,935.40",31.32K,1.84%
2007年12月19日,"4,946.28","4,877.77","4,961.59","4,865.35",32.10K,2.41%
2007年12月18日,"4,829.91","4,827.26","4,882.99","4,799.00",22.93K,-0.56%
2007年12月17日,"4,857.29","4,976.24","4,977.57","4,855.17",37.02K,-2.42%
2007年12月14日,"4,977.65","4,827.39","4,979.19","4,800.24",30.73K,1.91%
2007年12月13日,"4,884.30","5,051.78","5,067.39","4,881.34",36.82K,-3.80%
2007年12月12日,"5,077.39","5,108.58","5,130.72","5,033.72",39.83K,-1.22%
2007年12月11日,"5,140.00","5,162.09","5,181.41","5,068.03",40.59K,0.13%
2007年12月10日,"5,133.56","4,961.67","5,138.69","4,944.83",42.78K,1.83%
2007年12月7日,"5,041.35","4,979.84","5,041.78","4,977.87",27.20K,1.41%
2007年12月6日,"4,971.06","4,986.25","4,999.93","4,928.13",23.71K,0.10%
2007年12月5日,"4,965.95","4,829.95","4,970.17","4,815.61",31.77K,2.83%
2007年12月4日,"4,829.21","4,786.64","4,886.58","4,786.64",22.64K,1.18%
2007年12月3日,"4,772.67","4,714.92","4,809.27","4,689.52",22.26K,0.74%
2007年11月30日,"4,737.41","4,841.08","4,841.08","4,723.79",29.38K,-2.16%
2007年11月29日,"4,842.07","4,708.38","4,847.58","4,637.48",36.87K,4.16%
2007年11月28日,"4,648.75","4,724.47","4,760.66","4,619.51",22.48K,-1.32%
2007年11月27日,"4,711.15","4,759.01","4,806.83","4,708.80",20.89K,-1.85%
2007年11月26日,"4,800.08","4,931.60","4,954.18","4,795.35",23.62K,-1.15%
2007年11月23日,"4,856.16","4,733.36","4,857.05","4,711.79",20.15K,1.75%
2007年11月22日,"4,772.62","4,902.63","4,949.34","4,759.91",26.51K,-4.50%
2007年11月21日,"4,997.62","5,087.25","5,135.25","4,993.29",26.80K,-1.42%
2007年11月20日,"5,069.38","4,962.64","5,099.52","4,916.47",33.56K,1.50%
2007年11月19日,"4,994.42","5,017.40","5,033.95","4,968.73",25.55K,-0.26%
2007年11月16日,"5,007.66","4,999.84","5,021.71","4,917.49",23.31K,-1.45%
2007年11月15日,"5,081.11","5,129.81","5,170.97","5,069.52",31.76K,-1.26%
2007年11月14日,"5,145.89","5,013.78","5,147.01","4,924.82",35.23K,4.18%
2007年11月13日,"4,939.24","5,024.52","5,082.64","4,866.16",36.86K,-0.78%
2007年11月12日,"4,978.25","4,916.82","5,018.11","4,795.43",38.41K,-1.24%
2007年11月9日,"5,040.52","5,042.76","5,129.11","4,962.30",34.58K,-1.04%
2007年11月8日,"5,093.67","5,321.86","5,321.86","5,090.96",36.06K,-4.80%
2007年11月7日,"5,350.63","5,348.56","5,388.64","5,231.61",30.06K,0.62%
2007年11月6日,"5,317.55","5,331.31","5,406.10","5,295.80",27.06K,-0.80%
2007年11月5日,"5,360.31","5,438.81","5,494.62","5,333.38",33.70K,-2.06%
2007年11月2日,"5,472.93","5,514.85","5,565.66","5,448.99",43.29K,-2.36%
2007年11月1日,"5,605.23","5,701.49","5,702.21","5,604.79",46.61K,-1.46%
2007年10月31日,"5,688.54","5,663.76","5,691.86","5,590.54",50.33K,1.65%
2007年10月30日,"5,596.07","5,529.97","5,597.27","5,467.52",39.19K,1.59%
2007年10月29日,"5,508.36","5,428.68","5,509.35","5,428.68",35.23K,2.10%
2007年10月26日,"5,394.81","5,279.10","5,428.58","5,266.37",35.90K,1.14%
2007年10月25日,"5,333.79","5,549.66","5,556.55","5,312.85",50.82K,-4.55%
2007年10月24日,"5,588.01","5,564.48","5,644.97","5,553.33",44.66K,0.86%
2007年10月23日,"5,540.09","5,467.83","5,541.96","5,373.05",41.90K,1.23%
2007年10月22日,"5,472.68","5,543.79","5,594.50","5,465.85",35.87K,-2.52%
2007年10月19日,"5,614.06","5,651.03","5,711.50","5,563.78",38.47K,-0.03%
2007年10月18日,"5,615.75","5,813.24","5,813.24","5,593.99",48.60K,-3.58%
2007年10月17日,"5,824.12","5,862.38","5,891.72","5,797.61",48.87K,-0.90%
2007年10月16日,"5,877.20","5,851.54","5,885.48","5,815.61",64.69K,0.96%
2007年10月15日,"5,821.45","5,761.87","5,824.98","5,690.07",70.68K,1.47%
2007年10月12日,"5,737.22","5,777.90","5,796.28","5,485.56",78.00K,-0.40%
2007年10月11日,"5,760.08","5,695.13","5,761.22","5,650.10",65.14K,1.31%
2007年10月10日,"5,685.76","5,694.99","5,776.21","5,653.79",63.99K,0.17%
2007年10月9日,"5,675.93","5,638.63","5,682.97","5,582.77",53.63K,0.40%
2007年10月8日,"5,653.14","5,703.28","5,715.91","5,617.10",66.45K,1.30%
2007年9月28日,"5,580.81","5,479.85","5,590.85","5,479.85",48.52K,2.82%
2007年9月27日,"5,427.66","5,364.53","5,429.05","5,338.04",33.76K,1.24%
2007年9月26日,"5,361.02","5,433.63","5,489.86","5,338.31",39.17K,-1.72%
2007年9月25日,"5,454.61","5,524.02","5,540.87","5,423.52",45.33K,-1.08%
2007年9月24日,"5,513.90","5,481.38","5,541.13","5,400.68",54.19K,0.84%
2007年9月21日,"5,468.10","5,508.51","5,516.11","5,357.50",61.11K,-0.49%
2007年9月20日,"5,494.91","5,436.64","5,501.40","5,430.31",56.71K,1.40%
2007年9月19日,"5,419.27","5,487.38","5,498.59","5,385.42",55.88K,-1.05%
2007年9月18日,"5,476.84","5,524.10","5,533.53","5,405.18",71.62K,-0.40%
2007年9月17日,"5,498.91","5,389.50","5,504.77","5,387.68",69.40K,1.88%
2007年9月14日,"5,397.28","5,362.47","5,405.85","5,274.22",60.30K,0.88%
2007年9月13日,"5,349.97","5,230.65","5,351.57","5,212.03",59.75K,2.83%
2007年9月12日,"5,202.86","5,102.58","5,212.65","5,059.46",61.57K,1.54%
2007年9月11日,"5,124.09","5,384.56","5,414.00","5,104.35",68.81K,-4.71%
2007年9月10日,"5,377.22","5,226.74","5,380.46","5,182.10",65.10K,1.56%
2007年9月7日,"5,294.80","5,382.91","5,402.72","5,284.65",79.30K,-2.17%
2007年9月6日,"5,412.04","5,389.49","5,448.84","5,365.50",70.61K,0.91%
2007年9月5日,"5,363.25","5,357.55","5,389.32","5,265.06",65.37K,0.05%
2007年9月4日,"5,360.33","5,421.25","5,429.21","5,333.49",79.92K,-1.09%
2007年9月3日,"5,419.17","5,335.05","5,433.74","5,335.05",82.85K,2.31%
2007年8月31日,"5,296.81","5,255.09","5,307.42","5,219.99",66.78K,1.06%
2007年8月30日,"5,241.23","5,193.73","5,247.57","5,176.00",67.30K,1.34%
2007年8月29日,"5,171.82","5,215.65","5,283.33","5,138.34",72.93K,-1.52%
2007年8月28日,"5,251.77","5,220.64","5,270.30","5,136.61",75.07K,0.16%
2007年8月27日,"5,243.15","5,250.62","5,296.57","5,191.28",82.63K,0.49%
2007年8月24日,"5,217.58","5,161.15","5,231.15","5,158.03",73.77K,1.59%
2007年8月23日,"5,135.93","5,075.51","5,154.85","5,028.12",68.05K,1.67%
2007年8月22日,"5,051.69","4,899.93","5,075.89","4,887.14",74.03K,1.59%
2007年8月21日,"4,972.71","4,915.52","4,995.53","4,909.84",74.44K,1.79%
2007年8月20日,"4,885.43","4,749.20","4,885.84","4,747.27",67.81K,5.59%
2007年8月17日,"4,626.58","4,694.20","4,774.99","4,616.97",63.65K,-2.02%
2007年8月16日,"4,721.94","4,772.36","4,772.97","4,665.21",63.60K,-1.60%
2007年8月15日,"4,798.75","4,804.68","4,836.59","4,697.97",63.47K,0.07%
2007年8月14日,"4,795.57","4,721.45","4,803.57","4,704.15",61.16K,1.58%
2007年8月13日,"4,721.19","4,724.52","4,767.08","4,663.20",85.76K,-0.12%
2007年8月10日,"4,726.68","4,765.85","4,771.61","4,631.04",74.96K,-1.06%
2007年8月9日,"4,777.29","4,666.42","4,779.14","4,666.20",72.03K,2.34%
2007年8月8日,"4,668.09","4,679.22","4,741.45","4,579.40",88.99K,-1.20%
2007年8月7日,"4,724.55","4,715.39","4,771.58","4,634.87",83.85K,0.44%
2007年8月6日,"4,703.98","4,642.78","4,704.19","4,623.49",76.16K,2.30%
2007年8月3日,"4,598.38","4,472.89","4,599.25","4,472.89",78.19K,3.66%
2007年8月2日,"4,436.19","4,311.60","4,449.40","4,303.98",62.89K,3.40%
2007年8月1日,"4,290.48","4,479.30","4,496.25","4,271.06",79.36K,-3.81%
2007年7月31日,"4,460.56","4,402.52","4,467.65","4,359.59",71.38K,1.14%
2007年7月30日,"4,410.30","4,305.18","4,426.31","4,303.73",75.44K,2.40%
2007年7月27日,"4,307.14","4,277.55","4,318.34","4,225.03",65.02K,0.09%
2007年7月26日,"4,303.19","4,282.68","4,325.93","4,244.08",65.49K,1.12%
2007年7月25日,"4,255.46","4,163.36","4,256.05","4,163.35",64.60K,2.26%
2007年7月24日,"4,161.35","4,187.33","4,241.58","4,143.59",76.09K,0.11%
2007年7月23日,"4,156.72","4,009.06","4,157.39","4,009.06",85.28K,4.65%
2007年7月20日,"3,971.88","3,808.08","3,971.89","3,808.08",55.27K,4.33%
2007年7月19日,"3,807.00","3,796.91","3,836.39","3,778.51",30.26K,-0.01%
2007年7月18日,"3,807.57","3,776.94","3,861.51","3,756.70",45.98K,0.47%
2007年7月17日,"3,789.65","3,684.34","3,812.25","3,650.25",32.55K,2.48%
2007年7月16日,"3,697.97","3,824.91","3,830.37","3,697.22",29.93K,-3.20%
2007年7月13日,"3,820.12","3,825.03","3,829.68","3,773.93",26.89K,0.08%
2007年7月12日,"3,816.92","3,799.18","3,839.21","3,780.03",31.37K,0.71%
2007年7月11日,"3,789.87","3,751.49","3,797.81","3,732.29",33.63K,0.38%
2007年7月10日,"3,775.62","3,832.76","3,852.93","3,764.25",51.91K,-1.20%
2007年7月9日,"3,821.30","3,743.87","3,840.99","3,722.23",54.07K,2.99%
2007年7月6日,"3,710.28","3,517.60","3,712.74","3,475.27",51.37K,4.89%
2007年7月5日,"3,537.43","3,688.31","3,706.60","3,535.04",43.23K,-5.51%
2007年7月4日,"3,743.58","3,840.41","3,848.08","3,727.56",38.23K,-2.31%
2007年7月3日,"3,832.23","3,782.78","3,835.29","3,744.01",46.41K,1.98%
2007年7月2日,"3,757.66","3,746.18","3,801.90","3,644.19",49.75K,-0.17%
2007年6月29日,"3,764.08","3,769.33","3,867.75","3,718.16",58.92K,-2.45%
2007年6月28日,"3,858.52","4,038.38","4,067.81","3,857.85",66.86K,-4.50%
